act_symbol,period_end_date,reported,estimate,category,prediction_cutoff,forecast_error,normalized_error,forecast_error_winsorized,normalized_error_winsorized,year,calendar_month,fiscal_quarter,beat,surprise_pct,sp500_return,sp500_return_z,vix_mean,vix_mean_z,sp500_return_pit,vix_mean_pit,revision_slope,revision_acceleration,direction_changes,final_vs_initial,spread_trend,analyst_count_trend,weeks_of_data,category_encoded,beat_proba,beat_pred
NVDA,2022-07-31,0.51,0.56,tech_cycle,2022-07-31,-0.050000000000000044,-0.08928571428571436,-0.050000000000000044,-0.08928571428571436,2022,7,3,0,-8.928571428571436,-0.05277139198948255,-1.063487287251,24.731250047683716,1.046728635131702,-0.07976101384715421,27.22710541674965,-0.0038333333333333552,0.0027380952380952404,0.0,-0.010000000000000009,-0.007999999999999991,0.26666666666666666,9,2,0.61398023,1
NVDA,2022-10-31,0.58,0.7,tech_cycle,2022-10-31,-0.12,-0.17142857142857143,-0.12,-0.17142857142857143,2022,10,4,0,-17.142857142857142,0.07080501406034023,0.42047760753879126,25.07539691622295,1.1078046467158336,0.0004308828151511471,26.017088684854627,-0.009878787878787883,0.012333333333333337,4.0,0.020000000000000018,-0.010727272727272712,0.19393939393939394,10,2,0.59514976,1
OXY,2022-03-31,2.12,1.97,commodity_driven,2022-03-31,0.15000000000000013,0.07614213197969551,0.15000000000000013,0.07614213197969551,2022,3,1,1,7.61421319796955,-0.049467290542075215,-1.0238100485813482,25.37290327010616,1.160603330002566,-0.021007308000620683,24.203246797834122,0.07199999999999998,0.0020000000000000018,0.0,,0.16699999999999998,0.2,5,0,0.49700692,0
OXY,2022-06-30,3.16,2.93,commodity_driven,2022-06-30,0.22999999999999998,0.07849829351535835,0.22999999999999998,0.07849829351535835,2022,6,2,1,7.849829351535835,-0.16445095427169687,-2.4045891625189917,27.353709836159982,1.5121386070420981,-0.10730778265463986,26.713636497398475,0.030357142857142843,-0.015999999999999976,2.0,,-0.1374999999999999,-0.10714285714285714,7,0,0.50878924,1
OXY,2022-09-30,2.44,2.48,commodity_driven,2022-09-30,-0.040000000000000036,-0.01612903225806453,-0.040000000000000036,-0.01612903225806453,2022,9,3,0,-1.6129032258064528,-0.05277139198948255,-1.063487287251,24.731250047683716,1.046728635131702,-0.0939191131598723,25.544675356381898,0.020119047619047675,-0.00535714285714287,3.0,,-0.1780952380952381,-0.17857142857142858,8,0,0.41805524,0
OXY,2022-12-31,1.61,1.83,commodity_driven,2022-12-31,-0.21999999999999997,-0.12021857923497266,-0.21999999999999997,-0.12021857923497266,2022,12,4,0,-12.021857923497265,0.07080501406034023,0.42047760753879126,25.07539691622295,1.1078046467158336,-0.05602162124914623,25.72179493537316,-0.047500000000000035,0.006285714285714285,0.0,,-0.1842857142857143,0.0,7,0,0.19679293,0
PEP,2022-03-31,1.29,1.24,defensive_baseline,2022-03-31,0.050000000000000044,0.040322580645161324,0.050000000000000044,0.040322580645161324,2022,3,1,1,4.032258064516133,-0.049467290542075215,-1.0238100485813482,25.37290327010616,1.160603330002566,-0.021007308000620683,24.203246797834122,0.0,0.0,0.0,,-0.0010714285714285723,0.0,7,5,0.7697671,1
PEP,2022-06-30,1.86,1.73,defensive_baseline,2022-06-30,0.13000000000000012,0.0751445086705203,0.13000000000000012,0.0751445086705203,2022,6,2,1,7.51445086705203,-0.16445095427169687,-2.4045891625189917,27.353709836159982,1.5121386070420981,-0.10730778265463986,26.713636497398475,-0.0029999999999999805,0.0007142857142857149,0.0,-0.020000000000000018,0.01200000000000001,0.15,9,5,0.47878915,0
PEP,2022-09-30,1.97,1.85,defensive_baseline,2022-09-30,0.11999999999999988,0.0648648648648648,0.11999999999999988,0.0648648648648648,2022,9,3,1,6.48648648648648,-0.05277139198948255,-1.063487287251,24.731250047683716,1.046728635131702,-0.0939191131598723,25.544675356381898,0.0010909090909090838,-0.0003030303030303033,0.0,0.010000000000000009,0.0029999999999999723,-0.13636363636363635,11,5,0.44385672,0
PEP,2022-12-31,1.67,1.64,defensive_baseline,2022-12-31,0.030000000000000027,0.018292682926829285,0.030000000000000027,0.018292682926829285,2022,12,4,1,1.8292682926829285,0.07080501406034023,0.42047760753879126,25.07539691622295,1.1078046467158336,-0.05602162124914623,25.72179493537316,3.229739708000455e-17,0.0,0.0,0.0,0.0,0.0,11,5,0.5353842,1
PFE,2022-03-31,1.62,1.66,regulatory_idiosyncratic,2022-03-31,-0.039999999999999813,-0.024096385542168565,-0.039999999999999813,-0.024096385542168565,2022,3,1,0,-2.4096385542168566,-0.049467290542075215,-1.0238100485813482,25.37290327010616,1.160603330002566,-0.021007308000620683,24.203246797834122,0.002142857142857224,0.00028571428571428595,0.0,,0.0,0.21428571428571427,7,4,0.8252319,1
PFE,2022-06-30,2.04,1.75,regulatory_idiosyncratic,2022-06-30,0.29000000000000004,0.16571428571428573,0.29000000000000004,0.16571428571428573,2022,6,2,1,16.571428571428573,-0.16445095427169687,-2.4045891625189917,27.353709836159982,1.5121386070420981,-0.10730778265463986,26.713636497398475,-0.027142857142857114,0.017857142857142825,1.0,,0.004880952380952425,0.17857142857142858,8,4,0.64445204,1
PFE,2022-09-30,1.78,1.47,regulatory_idiosyncratic,2022-09-30,0.31000000000000005,0.21088435374149664,0.31000000000000005,0.21088435374149664,2022,9,3,1,21.088435374149665,-0.05277139198948255,-1.063487287251,24.731250047683716,1.046728635131702,-0.0939191131598723,25.544675356381898,-0.021166666666666705,0.017499999999999998,2.0,-0.27,0.02700000000000001,0.23333333333333334,9,4,0.6476169,1
PFE,2022-12-31,1.14,1.03,regulatory_idiosyncratic,2022-12-31,0.10999999999999988,0.10679611650485425,0.10999999999999988,0.10679611650485425,2022,12,4,1,10.679611650485425,0.07080501406034023,0.42047760753879126,25.07539691622295,1.1078046467158336,-0.05602162124914623,25.72179493537316,-0.008928571428571386,0.0017857142857142794,0.0,,-0.00714285714285715,0.0,8,4,0.6332609,1
PG,2022-03-31,1.33,1.28,defensive_baseline,2022-03-31,0.050000000000000044,0.039062500000000035,0.050000000000000044,0.039062500000000035,2022,3,1,1,3.9062500000000036,-0.049467290542075215,-1.0238100485813482,25.37290327010616,1.160603330002566,-0.021007308000620683,24.203246797834122,-0.0009696969696969921,-0.0005000000000000004,0.0,-0.010000000000000009,0.0009696969696969705,0.0,10,5,0.6243602,1
PG,2022-06-30,1.21,1.23,defensive_baseline,2022-06-30,-0.020000000000000018,-0.016260162601626032,-0.020000000000000018,-0.016260162601626032,2022,6,2,0,-1.6260162601626031,-0.16445095427169687,-2.4045891625189917,27.353709836159982,1.5121386070420981,-0.10730778265463986,26.713636497398475,-0.0005454545454545446,-0.0006666666666666673,0.0,-0.010000000000000009,0.0,0.0,10,5,0.55847377,1
PG,2022-09-30,1.57,1.55,defensive_baseline,2022-09-30,0.020000000000000018,0.012903225806451623,0.020000000000000018,0.012903225806451623,2022,9,3,1,1.2903225806451624,-0.05277139198948255,-1.063487287251,24.731250047683716,1.046728635131702,-0.0939191131598723,25.544675356381898,-0.002833333333333347,0.002023809523809526,0.0,-0.030000000000000027,0.0001666666666667001,0.2,9,5,0.5066863,1
PG,2022-12-31,1.59,1.58,defensive_baseline,2022-12-31,0.010000000000000009,0.006329113924050638,0.010000000000000009,0.006329113924050638,2022,12,4,1,0.6329113924050638,0.07080501406034023,0.42047760753879126,25.07539691622295,1.1078046467158336,-0.05602162124914623,25.72179493537316,-0.0009696969696969705,0.0005000000000000004,0.0,-0.010000000000000009,-0.004848484848484831,0.0,10,5,0.69246495,1
PLD,2022-03-31,1.09,1.08,macro_rate_sensitive,2022-03-31,0.010000000000000009,0.009259259259259267,0.010000000000000009,0.009259259259259267,2022,3,1,1,0.9259259259259267,-0.049467290542075215,-1.0238100485813482,25.37290327010616,1.160603330002566,-0.021007308000620683,24.203246797834122,0.0005454545454545446,-0.0006666666666666673,0.0,0.0,-0.0029090909090909115,0.07878787878787878,10,1,0.74505585,1
PLD,2022-06-30,1.11,1.12,macro_rate_sensitive,2022-06-30,-0.010000000000000009,-0.008928571428571435,-0.010000000000000009,-0.008928571428571435,2022,6,2,0,-0.8928571428571435,-0.16445095427169687,-2.4045891625189917,27.353709836159982,1.5121386070420981,-0.10730778265463986,26.713636497398475,-0.0006666666666666524,0.0008333333333333156,0.0,0.0,0.0021666666666666687,0.0,9,1,0.34276104,0
PLD,2022-09-30,1.73,1.67,macro_rate_sensitive,2022-09-30,0.06000000000000005,0.035928143712574884,0.06000000000000005,0.035928143712574884,2022,9,3,1,3.5928143712574885,-0.05277139198948255,-1.063487287251,24.731250047683716,1.046728635131702,-0.0939191131598723,25.544675356381898,0.000545454545454523,-0.0006666666666666673,0.0,0.0,-0.005090909090909096,-0.09090909090909091,10,1,0.48016146,0
PLD,2022-12-31,1.24,1.21,macro_rate_sensitive,2022-12-31,0.030000000000000027,0.024793388429752088,0.030000000000000027,0.024793388429752088,2022,12,4,1,2.4793388429752086,0.07080501406034023,0.42047760753879126,25.07539691622295,1.1078046467158336,-0.05602162124914623,25.72179493537316,-0.0005454545454545446,0.0006666666666666673,0.0,0.0,-0.0038181818181818217,0.05454545454545454,10,1,0.50834775,1
PNC,2022-03-31,3.29,2.78,macro_rate_sensitive,2022-03-31,0.5100000000000002,0.18345323741007205,0.5100000000000002,0.18345323741007205,2022,3,1,1,18.345323741007206,-0.049467290542075215,-1.0238100485813482,25.37290327010616,1.160603330002566,-0.021007308000620683,24.203246797834122,0.012606060606060596,-0.0028333333333333396,2.0,0.029999999999999805,0.004303030303030282,-0.38181818181818183,10,1,0.592365,1
PNC,2022-06-30,3.42,3.11,macro_rate_sensitive,2022-06-30,0.31000000000000005,0.09967845659163989,0.31000000000000005,0.09967845659163989,2022,6,2,1,9.96784565916399,-0.16445095427169687,-2.4045891625189917,27.353709836159982,1.5121386070420981,-0.10730778265463986,26.713636497398475,-0.021727272727272765,0.004181818181818171,0.0,-0.14000000000000012,-0.06763636363636365,-0.14545454545454545,11,1,0.4200328,0
PNC,2022-09-30,3.78,3.66,macro_rate_sensitive,2022-09-30,0.11999999999999966,0.032786885245901544,0.11999999999999966,0.032786885245901544,2022,9,3,1,3.2786885245901543,-0.05277139198948255,-1.063487287251,24.731250047683716,1.046728635131702,-0.0939191131598723,25.544675356381898,-0.0075454545454544655,0.001393939393939418,0.0,-0.05999999999999961,-0.01963636363636367,-0.21818181818181817,11,1,0.22714494,0
PNC,2022-12-31,3.49,3.95,macro_rate_sensitive,2022-12-31,-0.45999999999999996,-0.11645569620253163,-0.45999999999999996,-0.11645569620253163,2022,12,4,0,-11.645569620253163,0.07080501406034023,0.42047760753879126,25.07539691622295,1.1078046467158336,-0.05602162124914623,25.72179493537316,-0.0027272727272727015,0.004666666666666685,1.0,0.010000000000000231,-0.01636363636363638,0.05454545454545454,10,1,0.36454767,0
PSA,2022-03-31,3.65,3.59,macro_rate_sensitive,2022-03-31,0.06000000000000005,0.016713091922005586,0.06000000000000005,0.016713091922005586,2022,3,1,1,1.6713091922005585,-0.049467290542075215,-1.0238100485813482,25.37290327010616,1.160603330002566,-0.021007308000620683,24.203246797834122,0.014000000000000146,-0.014000000000000012,0.0,,0.024000000000000066,0.5,5,1,0.71616125,1
PSA,2022-06-30,3.99,3.92,macro_rate_sensitive,2022-06-30,0.07000000000000028,0.01785714285714293,0.07000000000000028,0.01785714285714293,2022,6,2,1,1.785714285714293,-0.16445095427169687,-2.4045891625189917,27.353709836159982,1.5121386070420981,-0.10730778265463986,26.713636497398475,0.008690476190476153,-0.0017857142857142794,0.0,,0.003690476190476186,0.3333333333333333,8,1,0.7923936,1
PSA,2022-09-30,4.13,4.05,macro_rate_sensitive,2022-09-30,0.08000000000000007,0.019753086419753103,0.08000000000000007,0.019753086419753103,2022,9,3,1,1.9753086419753103,-0.05277139198948255,-1.063487287251,24.731250047683716,1.046728635131702,-0.0939191131598723,25.544675356381898,0.0051190476190477,0.003214285714285709,0.0,,-0.015714285714285698,-0.08333333333333333,8,1,0.45683515,0
PSA,2022-12-31,4.16,3.99,macro_rate_sensitive,2022-12-31,0.16999999999999993,0.042606516290726794,0.16999999999999993,0.042606516290726794,2022,12,4,1,4.2606516290726795,0.07080501406034023,0.42047760753879126,25.07539691622295,1.1078046467158336,-0.05602162124914623,25.72179493537316,-0.003333333333333178,0.0014285714285714932,3.0,,-0.007619047619047662,0.023809523809523808,8,1,0.5387154,1
PSX,2022-03-31,1.32,1.14,commodity_driven,2022-03-31,0.18000000000000016,0.15789473684210542,0.18000000000000016,0.15789473684210542,2022,3,1,1,15.789473684210542,-0.049467290542075215,-1.0238100485813482,25.37290327010616,1.160603330002566,-0.021007308000620683,24.203246797834122,0.00850000000000004,-0.025595238095238088,1.0,0.1100000000000001,0.025999999999999992,0.2,9,0,0.5916354,1
PSX,2022-06-30,6.77,5.92,commodity_driven,2022-06-30,0.8499999999999996,0.14358108108108103,0.8499999999999996,0.14358108108108103,2022,6,2,1,14.358108108108103,-0.16445095427169687,-2.4045891625189917,27.353709836159982,1.5121386070420981,-0.10730778265463986,26.713636497398475,0.15333333333333332,-0.013571428571428568,0.0,1.1799999999999997,0.19966666666666671,0.13333333333333333,9,0,0.5281377,1
PSX,2022-09-30,6.46,4.98,commodity_driven,2022-09-30,1.4799999999999995,0.2971887550200802,1.4349999999999985,0.2971887550200802,2022,9,3,1,29.718875502008018,-0.05277139198948255,-1.063487287251,24.731250047683716,1.046728635131702,-0.0939191131598723,25.544675356381898,0.004666666666666745,0.026190476190476226,2.0,-0.019999999999999574,-0.03316666666666664,0.13333333333333333,9,0,0.2710592,0
PSX,2022-12-31,4.0,4.34,commodity_driven,2022-12-31,-0.33999999999999986,-0.07834101382488476,-0.33999999999999986,-0.07834101382488476,2022,12,4,0,-7.834101382488476,0.07080501406034023,0.42047760753879126,25.07539691622295,1.1078046467158336,-0.05602162124914623,25.72179493537316,0.005595238095238251,-0.1996428571428571,1.0,,0.00440476190476179,0.3333333333333333,8,0,0.7558734,1
QCOM,2022-03-31,3.21,2.91,tech_cycle,2022-03-31,0.2999999999999998,0.10309278350515458,0.2999999999999998,0.10309278350515458,2022,3,1,1,10.309278350515457,-0.049467290542075215,-1.0238100485813482,25.37290327010616,1.160603330002566,-0.021007308000620683,24.203246797834122,0.030833333333333372,-0.03964285714285715,0.0,,-0.03583333333333331,0.0,8,2,0.85782963,1
QCOM,2022-06-30,2.96,2.86,tech_cycle,2022-06-30,0.10000000000000009,0.034965034965034995,0.10000000000000009,0.034965034965034995,2022,6,2,1,3.4965034965034993,-0.16445095427169687,-2.4045891625189917,27.353709836159982,1.5121386070420981,-0.10730778265463986,26.713636497398475,0.014000000000000028,-0.017499999999999998,0.0,0.20999999999999996,-0.020666666666666642,0.0,9,2,0.5900344,1
QCOM,2022-09-30,3.13,3.12,tech_cycle,2022-09-30,0.009999999999999787,0.0032051282051281365,0.009999999999999787,0.0032051282051281365,2022,9,3,1,0.32051282051281366,-0.05277139198948255,-1.063487287251,24.731250047683716,1.046728635131702,-0.0939191131598723,25.544675356381898,-0.000666666666666682,0.0008333333333333526,0.0,-0.010000000000000231,-0.028000000000000025,0.0,9,2,0.42566305,0
QCOM,2022-12-31,2.37,2.35,tech_cycle,2022-12-31,0.020000000000000018,0.008510638297872348,0.020000000000000018,0.008510638297872348,2022,12,4,1,0.8510638297872347,0.07080501406034023,0.42047760753879126,25.07539691622295,1.1078046467158336,-0.05602162124914623,25.72179493537316,-0.07249999999999995,0.09321428571428572,0.0,,-0.1033333333333333,0.08333333333333333,8,2,0.5869534,1
SBUX,2022-03-31,0.59,0.6,economically_cyclical,2022-03-31,-0.010000000000000009,-0.016666666666666684,-0.010000000000000009,-0.016666666666666684,2022,3,1,0,-1.6666666666666683,-0.049467290542075215,-1.0238100485813482,25.37290327010616,1.160603330002566,-0.021007308000620683,24.203246797834122,-0.0014285714285714405,-0.0007142857142857149,0.0,,0.0,0.0,8,3,0.74725723,1
SBUX,2022-06-30,0.84,0.77,economically_cyclical,2022-06-30,0.06999999999999995,0.09090909090909084,0.06999999999999995,0.09090909090909084,2022,6,2,1,9.090909090909085,-0.16445095427169687,-2.4045891625189917,27.353709836159982,1.5121386070420981,-0.10730778265463986,26.713636497398475,-0.00250000000000001,0.0032142857142857173,0.0,,-0.012500000000000002,0.0,8,3,0.46533892,0
SBUX,2022-09-30,0.81,0.73,economically_cyclical,2022-09-30,0.08000000000000007,0.10958904109589052,0.08000000000000007,0.10958904109589052,2022,9,3,1,10.958904109589051,-0.05277139198948255,-1.063487287251,24.731250047683716,1.046728635131702,-0.0939191131598723,25.544675356381898,-0.002857142857142881,0.0,0.0,,-1.586032892321652e-17,0.14285714285714285,8,3,0.58303714,1
SBUX,2022-12-31,0.81,0.73,economically_cyclical,2022-12-31,0.08000000000000007,0.10958904109589052,0.08000000000000007,0.10958904109589052,2022,12,4,1,10.958904109589051,0.07080501406034023,0.42047760753879126,25.07539691622295,1.1078046467158336,-0.05602162124914623,25.72179493537316,0.0008333333333333367,-0.0010714285714285723,0.0,,-0.004166666666666662,0.023809523809523808,8,3,0.7518821,1
SCHW,2022-03-31,0.77,0.85,macro_rate_sensitive,2022-03-31,-0.07999999999999996,-0.09411764705882349,-0.07999999999999996,-0.09411764705882349,2022,3,1,0,-9.411764705882348,-0.049467290542075215,-1.0238100485813482,25.37290327010616,1.160603330002566,-0.021007308000620683,24.203246797834122,-0.001939393939393952,0.0,0.0,-0.020000000000000018,0.0009696969696969705,0.09696969696969697,10,1,0.53917223,1
SCHW,2022-06-30,0.97,0.91,macro_rate_sensitive,2022-06-30,0.05999999999999994,0.06593406593406587,0.05999999999999994,0.06593406593406587,2022,6,2,1,6.593406593406587,-0.16445095427169687,-2.4045891625189917,27.353709836159982,1.5121386070420981,-0.10730778265463986,26.713636497398475,-0.0006666666666666632,0.002499999999999995,1.0,0.010000000000000009,0.0022424242424242424,0.0,10,1,0.34458983,0
SCHW,2022-09-30,1.1,1.05,macro_rate_sensitive,2022-09-30,0.050000000000000044,0.04761904761904766,0.050000000000000044,0.04761904761904766,2022,9,3,1,4.761904761904765,-0.05277139198948255,-1.063487287251,24.731250047683716,1.046728635131702,-0.0939191131598723,25.544675356381898,-0.000424242424242426,-0.0005000000000000004,3.0,-0.010000000000000009,-0.00812121212121212,0.12727272727272726,10,1,0.440284,0
SCHW,2022-12-31,1.07,1.1,macro_rate_sensitive,2022-12-31,-0.030000000000000027,-0.027272727272727296,-0.030000000000000027,-0.027272727272727296,2022,12,4,0,-2.7272727272727297,0.07080501406034023,0.42047760753879126,25.07539691622295,1.1078046467158336,-0.05602162124914623,25.72179493537316,-0.003878787878787882,0.0020000000000000018,0.0,-0.040000000000000036,-0.007272727272727279,0.0,10,1,0.35771963,0
SLB,2022-03-31,0.34,0.32,commodity_driven,2022-03-31,0.020000000000000018,0.06250000000000006,0.020000000000000018,0.06250000000000006,2022,3,1,1,6.250000000000005,-0.049467290542075215,-1.0238100485813482,25.37290327010616,1.160603330002566,-0.021007308000620683,24.203246797834122,-0.0033333333333333214,0.0015000000000000033,0.0,-0.019999999999999962,0.0037575757575757608,0.16363636363636364,10,0,0.36261162,0
SLB,2022-06-30,0.5,0.4,commodity_driven,2022-06-30,0.09999999999999998,0.24999999999999994,0.09999999999999998,0.24999999999999994,2022,6,2,1,24.999999999999993,-0.16445095427169687,-2.4045891625189917,27.353709836159982,1.5121386070420981,-0.10730778265463986,26.713636497398475,-0.0005454545454545392,0.0006666666666666673,0.0,0.0,-0.002727272727272727,0.10909090909090909,10,0,0.3590252,0
